codigo_peca,montadora,modelo,geracao,ano_inicio,ano_fim,motor
JG-0038,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
JG-0038,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
JG-0038,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
IB-0039,Chevrolet,Celta,1ª geração,2000,2003,1.0 8V VHC
IB-0039,Chevrolet,Celta,1ª geração,2000,2003,1.4 8V VHC
IB-0039,Chevrolet,Celta,Facelift,2003,2006,1.0 8V VHC
IB-0039,Chevrolet,Celta,Facelift,2003,2006,1.4 8V VHC
IB-0039,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
IB-0039,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
IB-0039,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
IB-0039,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
PJ-0047,Chevrolet,Celta,1ª geração,2000,2003,1.0 8V VHC
PJ-0047,Chevrolet,Celta,1ª geração,2000,2003,1.4 8V VHC
PJ-0047,Chevrolet,Celta,Facelift,2003,2006,1.0 8V VHC
PJ-0047,Chevrolet,Celta,Facelift,2003,2006,1.4 8V VHC
PJ-0047,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
PJ-0047,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
PJ-0047,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
PJ-0047,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
VG-0032,Chevrolet,Celta,1ª geração,2000,2003,1.0 8V VHC
VG-0032,Chevrolet,Celta,1ª geração,2000,2003,1.4 8V VHC
VG-0032,Chevrolet,Celta,Facelift,2003,2006,1.0 8V VHC
VG-0032,Chevrolet,Celta,Facelift,2003,2006,1.4 8V VHC
VG-0032,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
VG-0032,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
VG-0032,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
VG-0032,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
TT-0037,Chevrolet,Celta,1ª geração,2000,2003,1.0 8V VHC
TT-0037,Chevrolet,Celta,1ª geração,2000,2003,1.4 8V VHC
TT-0037,Chevrolet,Celta,Facelift,2003,2006,1.0 8V VHC
TT-0037,Chevrolet,Celta,Facelift,2003,2006,1.4 8V VHC
TT-0037,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
TT-0037,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
TT-0037,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
TT-0037,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
AN-0053,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
AN-0053,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
AN-0053,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
AN-0053,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
AN-0053,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
AN-0053,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
AN-0053,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
AN-0053,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
AN-0053,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
JG-0039,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
JG-0039,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
JG-0039,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
JG-0039,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
JG-0039,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
JG-0039,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
JG-0039,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
JG-0039,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
JG-0039,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
JG-0040,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
JG-0040,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
JG-0040,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
JG-0040,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
JG-0040,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
JG-0040,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
JG-0040,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
JG-0040,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
JG-0040,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
PJ-0048,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
PJ-0048,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
PJ-0048,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
PJ-0048,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
PJ-0048,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
PJ-0048,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
PJ-0048,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
PJ-0048,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
PJ-0048,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
AN-0054,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
AN-0054,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
AN-0054,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
AN-0054,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
AN-0054,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
AN-0054,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
AN-0054,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
AN-0054,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
AN-0054,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
AN-0055,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
AN-0055,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
AN-0055,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
AN-0055,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
AN-0055,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
AN-0055,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
AN-0055,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
AN-0055,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
JG-0041,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
JG-0041,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
JG-0041,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
JG-0041,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
JG-0041,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
JG-0041,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
JG-0041,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
JG-0041,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
PJ-0049,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
PJ-0049,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
PJ-0049,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
PJ-0049,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
PJ-0049,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
PJ-0049,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
PJ-0049,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
PJ-0049,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
IB-0040,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
IB-0040,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
IB-0040,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
IB-0040,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
IB-0040,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
IB-0040,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
IB-0040,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
IB-0040,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
JG-0042,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
JG-0042,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
JG-0042,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
JG-0042,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
JG-0042,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
JG-0042,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
JG-0042,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
JG-0042,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
VG-0033,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
VG-0033,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
VG-0033,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
VG-0033,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
VG-0033,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
VG-0033,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
VG-0033,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
VG-0033,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
TT-0038,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
TT-0038,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
TT-0038,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
TT-0038,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
TT-0038,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
TT-0038,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
TT-0038,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
TT-0038,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
AN-0056,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
AN-0056,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
AN-0056,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
AN-0056,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
AN-0056,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
AN-0056,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
AN-0056,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
AN-0056,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
IB-0041,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
IB-0041,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
IB-0041,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
IB-0041,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
IB-0041,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
IB-0041,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
IB-0041,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
IB-0041,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
IB-0042,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
IB-0042,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
IB-0042,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
IB-0042,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
IB-0042,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
IB-0042,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
IB-0042,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
IB-0042,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
AN-0057,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
AN-0057,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
AN-0057,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
AN-0057,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
AN-0057,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
AN-0057,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
AN-0057,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
AN-0057,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
TT-0039,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
TT-0039,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
TT-0039,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
TT-0039,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
TT-0039,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
TT-0039,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
TT-0039,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
TT-0039,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
JG-0043,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
JG-0043,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
JG-0043,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
JG-0043,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
JG-0043,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
JG-0043,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
JG-0043,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
JG-0043,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
TT-0040,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
TT-0040,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
TT-0040,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
TT-0040,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
TT-0040,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
TT-0040,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
TT-0040,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
TT-0040,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
PJ-0050,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
PJ-0050,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
PJ-0050,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
PJ-0050,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
PJ-0050,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
PJ-0050,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
PJ-0050,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
PJ-0050,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
PJ-0051,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
PJ-0051,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
PJ-0051,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
PJ-0051,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
PJ-0051,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
PJ-0051,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
PJ-0051,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
PJ-0051,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
IB-0043,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
IB-0043,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
IB-0043,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
IB-0043,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
IB-0043,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
IB-0043,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
IB-0043,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
IB-0043,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
IB-0044,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
IB-0044,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
IB-0044,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
IB-0044,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
IB-0044,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
IB-0044,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
IB-0044,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
IB-0044,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
TT-0041,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
TT-0041,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
TT-0041,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
TT-0041,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
TT-0041,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
TT-0041,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
TT-0041,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
TT-0041,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
TT-0042,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
TT-0042,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
TT-0042,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
TT-0042,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
TT-0042,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
TT-0042,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
TT-0042,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
TT-0042,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
TT-0043,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
TT-0043,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
TT-0043,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
TT-0043,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
TT-0043,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
TT-0043,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
TT-0043,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
TT-0043,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
AN-0058,Ford,Fiesta,1ª geração BR,2002,2005,1.0 Zetec Rocam
AN-0058,Ford,Fiesta,1ª geração BR,2002,2005,1.6 Zetec Rocam
AN-0058,Ford,Fiesta,2ª geração BR,2005,2012,1.0 Zetec Rocam
AN-0058,Ford,Fiesta,2ª geração BR,2005,2012,1.6 Zetec Rocam
AN-0058,Ford,Fiesta,Nova geração,2013,2017,1.6 Ti-VCT
AN-0058,Ford,Fiesta,Nova geração,2013,2017,1.0 EcoBoost
AN-0058,Ford,Fiesta,Final,2017,2019,1.6 Ti-VCT
AN-0058,Ford,Fiesta,Final,2017,2019,1.0 EcoBoost
JG-0044,Ford,Fiesta,1ª geração BR,2002,2005,1.0 Zetec Rocam
JG-0044,Ford,Fiesta,1ª geração BR,2002,2005,1.6 Zetec Rocam
JG-0044,Ford,Fiesta,2ª geração BR,2005,2012,1.0 Zetec Rocam
JG-0044,Ford,Fiesta,2ª geração BR,2005,2012,1.6 Zetec Rocam
JG-0044,Ford,Fiesta,Nova geração,2013,2017,1.6 Ti-VCT
JG-0044,Ford,Fiesta,Nova geração,2013,2017,1.0 EcoBoost
JG-0044,Ford,Fiesta,Final,2017,2019,1.6 Ti-VCT
JG-0044,Ford,Fiesta,Final,2017,2019,1.0 EcoBoost
PJ-0052,Ford,Fiesta,1ª geração BR,2002,2005,1.0 Zetec Rocam
PJ-0052,Ford,Fiesta,1ª geração BR,2002,2005,1.6 Zetec Rocam
PJ-0052,Ford,Fiesta,2ª geração BR,2005,2012,1.0 Zetec Rocam
PJ-0052,Ford,Fiesta,2ª geração BR,2005,2012,1.6 Zetec Rocam
PJ-0052,Ford,Fiesta,Nova geração,2013,2017,1.6 Ti-VCT
PJ-0052,Ford,Fiesta,Nova geração,2013,2017,1.0 EcoBoost
PJ-0052,Ford,Fiesta,Final,2017,2019,1.6 Ti-VCT
PJ-0052,Ford,Fiesta,Final,2017,2019,1.0 EcoBoost
TT-0044,Ford,Fiesta,1ª geração BR,2002,2005,1.0 Zetec Rocam
TT-0044,Ford,Fiesta,1ª geração BR,2002,2005,1.6 Zetec Rocam
TT-0044,Ford,Fiesta,2ª geração BR,2005,2012,1.0 Zetec Rocam
TT-0044,Ford,Fiesta,2ª geração BR,2005,2012,1.6 Zetec Rocam
TT-0044,Ford,Fiesta,Nova geração,2013,2017,1.6 Ti-VCT
TT-0044,Ford,Fiesta,Nova geração,2013,2017,1.0 EcoBoost
TT-0044,Ford,Fiesta,Final,2017,2019,1.6 Ti-VCT
TT-0044,Ford,Fiesta,Final,2017,2019,1.0 EcoBoost
PJ-0053,Ford,EcoSport,1ª geração,2003,2007,1.6 Zetec Rocam
PJ-0053,Ford,EcoSport,1ª geração,2003,2007,2.0 Zetec
PJ-0053,Ford,EcoSport,Facelift,2007,2012,1.6 Zetec Rocam
PJ-0053,Ford,EcoSport,Facelift,2007,2012,2.0 Duratec
PJ-0053,Ford,EcoSport,2ª geração,2012,2017,1.6 Ti-VCT
PJ-0053,Ford,EcoSport,2ª geração,2012,2017,2.0 Ti-VCT
PJ-0053,Ford,EcoSport,Final,2017,2021,1.5 Ti-VCT
PJ-0053,Ford,EcoSport,Final,2017,2021,2.0 Ti-VCT AWD
AN-0059,Ford,EcoSport,1ª geração,2003,2007,1.6 Zetec Rocam
AN-0059,Ford,EcoSport,1ª geração,2003,2007,2.0 Zetec
AN-0059,Ford,EcoSport,Facelift,2007,2012,1.6 Zetec Rocam
AN-0059,Ford,EcoSport,Facelift,2007,2012,2.0 Duratec
AN-0059,Ford,EcoSport,2ª geração,2012,2017,1.6 Ti-VCT
AN-0059,Ford,EcoSport,2ª geração,2012,2017,2.0 Ti-VCT
AN-0059,Ford,EcoSport,Final,2017,2021,1.5 Ti-VCT
AN-0059,Ford,EcoSport,Final,2017,2021,2.0 Ti-VCT AWD
VG-0034,Ford,EcoSport,1ª geração,2003,2007,1.6 Zetec Rocam
VG-0034,Ford,EcoSport,1ª geração,2003,2007,2.0 Zetec
VG-0034,Ford,EcoSport,Facelift,2007,2012,1.6 Zetec Rocam
VG-0034,Ford,EcoSport,Facelift,2007,2012,2.0 Duratec
VG-0034,Ford,EcoSport,2ª geração,2012,2017,1.6 Ti-VCT
VG-0034,Ford,EcoSport,2ª geração,2012,2017,2.0 Ti-VCT
VG-0034,Ford,EcoSport,Final,2017,2021,1.5 Ti-VCT
VG-0034,Ford,EcoSport,Final,2017,2021,2.0 Ti-VCT AWD
IB-0045,Ford,EcoSport,1ª geração,2003,2007,1.6 Zetec Rocam
IB-0045,Ford,EcoSport,1ª geração,2003,2007,2.0 Zetec
IB-0045,Ford,EcoSport,Facelift,2007,2012,1.6 Zetec Rocam
IB-0045,Ford,EcoSport,Facelift,2007,2012,2.0 Duratec
IB-0045,Ford,EcoSport,2ª geração,2012,2017,1.6 Ti-VCT
IB-0045,Ford,EcoSport,2ª geração,2012,2017,2.0 Ti-VCT
IB-0045,Ford,EcoSport,Final,2017,2021,1.5 Ti-VCT
IB-0045,Ford,EcoSport,Final,2017,2021,2.0 Ti-VCT AWD
VG-0035,Renault,Sandero,1ª geração,2007,2011,1.0 16V Energy
VG-0035,Renault,Sandero,1ª geração,2007,2011,1.6 16V Energy
VG-0035,Renault,Sandero,Facelift,2011,2014,1.0 16V Energy
VG-0035,Renault,Sandero,Facelift,2011,2014,1.6 16V Energy
VG-0035,Renault,Sandero,2ª geração,2014,2017,1.0 12V SCe
VG-0035,Renault,Sandero,2ª geração,2014,2017,1.6 16V Energy
VG-0035,Renault,Sandero,Final,2017,2020,1.0 12V SCe
VG-0035,Renault,Sandero,Final,2017,2020,1.6 16V SCe
IB-0046,Renault,Sandero,1ª geração,2007,2011,1.0 16V Energy
IB-0046,Renault,Sandero,1ª geração,2007,2011,1.6 16V Energy
IB-0046,Renault,Sandero,Facelift,2011,2014,1.0 16V Energy
IB-0046,Renault,Sandero,Facelift,2011,2014,1.6 16V Energy
IB-0046,Renault,Sandero,2ª geração,2014,2017,1.0 12V SCe
IB-0046,Renault,Sandero,2ª geração,2014,2017,1.6 16V Energy
IB-0046,Renault,Sandero,Final,2017,2020,1.0 12V SCe
IB-0046,Renault,Sandero,Final,2017,2020,1.6 16V SCe
TT-0045,Renault,Sandero,1ª geração,2007,2011,1.0 16V Energy
TT-0045,Renault,Sandero,1ª geração,2007,2011,1.6 16V Energy
TT-0045,Renault,Sandero,Facelift,2011,2014,1.0 16V Energy
TT-0045,Renault,Sandero,Facelift,2011,2014,1.6 16V Energy
TT-0045,Renault,Sandero,2ª geração,2014,2017,1.0 12V SCe
TT-0045,Renault,Sandero,2ª geração,2014,2017,1.6 16V Energy
TT-0045,Renault,Sandero,Final,2017,2020,1.0 12V SCe
TT-0045,Renault,Sandero,Final,2017,2020,1.6 16V SCe
TT-0046,Renault,Sandero,1ª geração,2007,2011,1.0 16V Energy
TT-0046,Renault,Sandero,1ª geração,2007,2011,1.6 16V Energy
TT-0046,Renault,Sandero,Facelift,2011,2014,1.0 16V Energy
TT-0046,Renault,Sandero,Facelift,2011,2014,1.6 16V Energy
TT-0046,Renault,Sandero,2ª geração,2014,2017,1.0 12V SCe
TT-0046,Renault,Sandero,2ª geração,2014,2017,1.6 16V Energy
TT-0046,Renault,Sandero,Final,2017,2020,1.0 12V SCe
TT-0046,Renault,Sandero,Final,2017,2020,1.6 16V SCe
JG-0045,Renault,Sandero,1ª geração,2007,2011,1.0 16V Energy
JG-0045,Renault,Sandero,1ª geração,2007,2011,1.6 16V Energy
JG-0045,Renault,Sandero,Facelift,2011,2014,1.0 16V Energy
JG-0045,Renault,Sandero,Facelift,2011,2014,1.6 16V Energy
JG-0045,Renault,Sandero,2ª geração,2014,2017,1.0 12V SCe
JG-0045,Renault,Sandero,2ª geração,2014,2017,1.6 16V Energy
JG-0045,Renault,Sandero,Final,2017,2020,1.0 12V SCe
JG-0045,Renault,Sandero,Final,2017,2020,1.6 16V SCe
